review_id,user_id,business_id,stars,suspicious_score_v2,hybrid_score,hybrid_label,agentic_action
aG24D--nCUEgCysTzHfvdw,4YJRvI__DA8mUHC1ItoBPw,cN6aBxe2mQvrQlzk26LyRQ,4,0,0.0,0,No action
qA0jXJZYXtIPnti1KiHjRg,KlLDE4egzf9VruPheiXHMA,9Y3aQAVITkEJYe5vLZr13w,4,0,0.0,0,No action
CexxnFUucFDwKjHTZNXRiw,b4C9E7vTJrOdkJQA86xYSg,muCl5p-9ut1sY0aKeUeRhw,4,0,0.0,0,No action
rKzZEacaoUyhApD5BYxw0A,vuUddBhwlrVijAAFvK5UTg,jtzhY-P4H6WSYpv5rWhxtw,5,1,0.5,0,No action
lTzYuNZ2IazfdkZfXELW1g,8WQubmP7G0NM3IyzyMnCEA,Sb1_G-DMy26YHafNxxhVrQ,5,1,0.5,0,No action
SqdpWVe2CNTDxIePpJelCQ,SP9lIen3l2_3QG9LxB8l7w,RyUIcbNgIjzTE01rguyXUg,1,1,0.5,0,No action
847ykx9jvDYmwcAeI284-Q,Xdu24yBabw0uq4GzKBhWaA,1NZLxU5WvB5roPFzneAlLw,3,0,0.0,0,No action
ynsk90vScBbq2t6_IC4gSg,_lA4GgcUKW1f892o5jGhBQ,8cL7aJVKTYmLguzXEAS3Lw,4,0,0.0,0,No action
4Ti2bBt-ndllcf2zrQPKMA,T_kMEgHqIqwbHR_7yhqWFw,TLUD93ys-QxbnkQaLZGslQ,3,1,0.5,0,No action
hcYKFLCebfbd-KVANTvmvA,uBp2Jmip2qXQ0iWHUDY9sQ,wzP2yNpV5p04nh0injjymA,4,0,0.0,0,No action
bTTq70eFV3onI09yiebLew,M1EciT6_JAOakQrSlzZq-Q,SG_gEmEXL4ID6RAEinC5Bg,5,1,0.5,0,No action
AFKgh1Cw-gaO2qHalJBQHQ,yhC4ErI6OT0DNle2SEtSZQ,MAFjNfDWJRgWCw8IOC7mew,2,0,0.0,0,No action
azvDTEdVtD0WkKKHRcuPYA,U8Q4IYl4Q4DicpROht982Q,5AsVHsqADuurv7NqG-RFLA,3,0,0.0,0,No action
9EIM81R8PY3Kz7KePUW_tA,PzTP2RCSdBrZLbaxXgZ3kA,VpW40mznMS43CqdbelX2wA,4,0,0.0,0,No action
cVkxqYbrTSsaWN5dpDuXuA,aTi0NVrcPJWbN6jAsJVcAw,Em8zrIuxwBXnIZMDMreErQ,2,0,0.0,0,No action
81aYJVPnSXbtsRHLSqnlng,dUrVJl5qi2CJWff7s8HJNw,jCUOqEK8Lln0PK3GeUl6IQ,4,0,0.0,0,No action
lDEHoRGTujPGZ0gSQ8uP-w,Jrx1fLr5JdqgHdIfMT7wag,CVk_Jk7vU9JlP-U_fArQqA,4,0,0.0,0,No action
UVttEYsZIrhQ92RFLcK09g,Syc4pbEkL3bbzjO4X4HhQw,cXx-fHY11Se8rFHkkUeaUg,4,1,0.505,0,No action
9-f1CwpyMrqUoDRnqt8Pxg,r2dEIHPmQ33AmdLkjYE1_w,CEs_oJMtLsll3xBM9slBQQ,1,1,0.5,0,No action
WIcqivfzW3anidXzTOBZQQ,cyXlOAGH4tTOvMm1chXrTg,R8VwdLyvsp9iybNqRvm94g,5,2,1.5,2,Hide review & alert moderator
3jNOaX5bI2UMadrF-BEgJA,CmXr3Vik7WC6f5qwn4p9Nw,KG3GwIcMKf0qYAtA-hN1MA,5,2,1.5,2,Hide review & alert moderator
6ElHHB9t1HsMbNuaOQ0HLA,kxIzasUoiNzZKAV_i_iYAQ,7kAXbY8hjHhC-nZKR2Embg,4,1,0.5,0,No action
APMAhHLI3EQ09qmWxA4ZKg,LSf-IajkL99JQBZ3PzXnjQ,E3RjJH45EX6rHYDs0TYSRA,1,1,0.5,0,No action
NXCMFRY083QqcbZHQjVqow,DnwHp_A92KvllfaUIdFraw,5VMajxduxfLPSyQkVFKESg,4,0,0.0,0,No action
GUCIEpH9oDmzmHfGQnpjBA,3nUQ4xbLlySDbkE03nyp-Q,ZdQbDVZWDsO-d7q2qW8E3A,3,1,0.5,0,No action
YNaKNYuYZe3142ctwNLDbw,i0A-c2yoHySmFhRV2sDR1g,wN_wAXWg8W94v04eqijy6g,5,1,0.5,0,No action
FWAcid1CnWAhzdVWtYCJcg,j3JBwrBomduNdWTC34Knnw,z2YTaHtGod3i3BBbKiMNwQ,5,1,0.5,0,No action
6mDIR-lRchR66s0dZICjxw,SGXahHRReksq3m_Zk9V20w,VVeogjZya58oiTxK7qUjAQ,3,0,0.0,0,No action
2_HkFFyvkIYO8dfi0Nmybg,QdypppSRw2H5UtMu1IebLw,KBG28p3lGX17hOPoHhq5PQ,4,0,0.0,0,No action
#NAME?,EKwGhgLrM18ErVKKeYE2UA,V1nEpIRmEa1768oj_tuxeQ,4,0,0.0,0,No action
un-QbuM1YkCs-wNr9lvSuw,0qbfCsqgn7ol9m9CgAJ3WQ,BD74uSwDe175zEqfppDRvg,3,1,0.5,0,No action
SNffynGI3aC-Meb2vtEMJQ,hqQietyMWhUDCoD8x_F3tw,b5cEoKR8iQliq-yT2_O0LQ,5,1,0.5,0,No action
xqRrpg2VyIxEOD-G6t_8Hw,sRgUoLpEWhu6jnr6Nqr9-w,JoqrcQuzD3yEvs9KvN82ag,1,1,0.5,0,No action
wrncJ3ksVdIqyZBqP9qx-g,bJ-YCS-7wSlFL0FgPdU2FA,PmPOuRvuN3CoNOi1nBj_TQ,4,1,0.5,0,No action
XLMY6qKw3dgG4zpdaVkakw,WkrnAtXbCvfPnb87m8319g,E5dqlvxPw9Q4XFqOMw_lqw,5,2,1.5,2,Hide review & alert moderator
Z5wIXNPxMJJVktBJ181NKQ,CfQTjevxIX1v2BXmmOMKjQ,iU2xL-h56_yPtfB42cH75Q,4,1,0.5,0,No action
hi0XKe-aOeWyfanGYbrPNg,zjM_3HCFhicnxfccPf6bUA,GIAcSwgHtT-ookKK4-dsLA,1,1,0.5,0,No action
9hJzAyO-DotNgK8fnJPtoQ,NsVvJ16TMIx5_-GwugAPgA,MAfc2V_EVtyR9rMxxEAPLg,4,0,0.0,0,No action
TwyIyrx1Y9UY1VPFnMRzoA,7rqM7Vhys0NLcGH8lxSywA,#NAME?,4,0,0.0,0,No action
ZUKU8l8jQ-_m2cK6b7Vm_Q,pv82zTlB5Txsu2Pusu__FA,IW9yHeqnFCEbO5s1UCrqeA,5,1,0.5,0,No action
LXYT1R1885ENf6O3tKhhbA,2LCrT_BOJvGV4xi_lmoRcA,kJFS_3WlP6TFdNUYt6V6FA,2,0,0.0,0,No action
DiXdI0QMSl-gFubWu2BGCw,X5t6e37KpYRpWDqr30vMLg,ZdQbDVZWDsO-d7q2qW8E3A,2,0,0.0,0,No action
hMTocjR3ek1Ati1pl2oKLQ,rLtl8ZkDX5vH5nAx9C3q5Q,nMHhuYan8e3cONo3PornJA,3,0,0.0,0,No action
ABTzVscqSV5Y31aQUTNhVA,T5mD6ggC7fh48QgXR0LevA,N8Bdlykr8F5xSs5D3SUb3Q,3,0,0.0,0,No action
Yg7NgER9aAVz0ILwdvo3ag,m8qzAQab1IY28lDRGMlO3w,tZXPhvufHhfejGrRp554Lg,4,0,0.0,0,No action
cZsdytG99iYRESkoJzD-5A,LAxqXAosUrSR6S4mVDIwOw,yc5AH9H71xJidA_J2mChLA,4,0,0.0,0,No action
1LbjCQtxBOgquGtSvRKuXg,JkyvCg99SMdfS6OZv2P3RQ,RUZvUPOn90ScX60eETwcCw,3,0,0.0,0,No action
JjsTlbPjZvfsdWAKfnmFWg,x-0Q8z-BIwHyN-KDjZbiSg,ntN85eu27C04nwyPa8IHtw,5,2,1.5,2,Hide review & alert moderator
_v9HbclDhe1GVgk4aGefrQ,ZZ43etAB2n_T53YBYtf8Dw,WowrRUKvjiLX4zT12xU_yw,4,0,0.0,0,No action
87UfBZ4-lp-oUXvVn79JgQ,KzFKfC6q_s7i6mUt8Q43FA,ntN85eu27C04nwyPa8IHtw,4,0,0.0,0,No action
fiAcFKmov8zTky7GQZ3o2Q,fUmu2OulTy_TZ0gpmX0neg,2OY8xs4aqOt8eTnYokdrww,5,1,0.5,0,No action
sLpEY8sxH9ZaU4IHbCfEJw,o8J-ergbGYjrUy85I_rxzw,jCUOqEK8Lln0PK3GeUl6IQ,2,0,0.0,0,No action
ZcJpy6wWjDdJdXZT1xfazg,bDVQPjGPM6yVLD2cntJkrQ,RFMcLH3_58eAwvSfvLhJew,3,0,0.0,0,No action
Qe6RuaZrsF7Iy40hh0HOfg,XqMkm-DD9VsdcKx2YVGhSA,qkX9CmImtW97GHmt9NXKog,5,2,1.5,2,Hide review & alert moderator
gCT2dY7lXdiljmh_8jSqTA,#NAME?,lCh6iBHtgrDvPc_ZUwNRRw,4,0,0.0,0,No action
ZaGj97PSMZVs1dvvTPfOzw,ci9mK1xSTvNCO8H2LYiAjA,H83uIqLKcOSFcmJhXmc-lA,1,1,0.5,0,No action
O8xO5sbKbJ5onDgMBDpEaw,eRhqwWWYneA3Wr_WYbmVGw,6eax0w8j0tudDOkvWgmQ7A,4,0,0.0,0,No action
t0kYmtUZlhpeTqCvuf7nEg,#NAME?,LkVnmNpOPrThbsj_vKKz_g,5,1,0.5,0,No action
mOYD-9CwGtB9MYG24IhtOw,S103dsmqYSMlDR2SxVm5cQ,iXT19WQLq_5ua6uFNuVKpQ,3,1,0.5,0,No action
ePnPMrYUs5qaW8zQXxFSbw,bTdw7g0mdvfeCyaPa56pBg,X3icXUyW9vS4UXY6V_MR4w,5,2,1.5,2,Hide review & alert moderator
zQJJYaeoJ9gI2RkdFLDa7Q,J5nb9AT1LDiGN4_hY0Au8Q,amQir2cEG2MV625L0dE8aQ,3,1,0.5,0,No action
MVs1sYWF9SqRFuYthPNLbA,79LOudEmAcxSYVA1SF5Ayg,hebts_NucpamjCG2B9VY5g,3,1,0.5,0,No action
OCD-PBeJFiu-arylgYqWTg,1mal-cvLhyX8iGEt56_5Dw,hrOsdyai-9B91cGjBspHqw,3,1,0.5,0,No action
Tk_mNsO5kyXTZl8RW2FD-A,a1DUUGOKHbjuoL_Z90AnuQ,u9MKnG0PqI8N7ixSfrrTiw,4,0,0.0,0,No action
2fIOERxnhD2F0NVnjsSizg,6ts41fCsDKHbFZaKOMNmVQ,gtQ1D8Fjl47Tn4X-QxVEFA,5,1,0.5,0,No action
1PNkuluvajTz8R2tu4wAbw,aGVgkhy_nhNY7_9xGdNbqw,U6oNWTxVTnuuCL0BPRZCSg,5,1,0.5,0,No action
XQPxEPmjgBirRyl9ipf3NQ,o9qVoftkxrFwC6W5PImouw,3l72FflaaeI0tWEAWN3-gQ,2,0,0.0,0,No action
RcDdftzr2gEFhr6KqR0_SA,-2S6keboidRPly-h5lBfkA,7QSYBp2-AOdyUJXEaLnbgA,2,0,0.0,0,No action
2vpAE2ObHMtpzAB-KtUCaA,WxO2x4xGbHfeWfU_MbuzTQ,VgtEm_L23SNZEsyNMKwhog,3,1,0.5,0,No action
oG02BxZ8V9wTiHataDUBiQ,5uilckC718css5xjHT5UEA,vB3vEjcw9dfHmgP8ac5ZMQ,4,2,1.5,2,Hide review & alert moderator
vOgUclX5GDEEvLV-lrvt7A,OwBbmL2afMJBw4MCJ9_vig,0db71MbrvcJnyk71COCJBg,5,1,0.5,0,No action
gA14FyhYdWs5V-buCe3v5w,jopndPrv-H5KW2CfScnw9A,b5cEoKR8iQliq-yT2_O0LQ,5,1,0.5,0,No action
eAoV5Vuhh1GvDK8FbqNyHQ,iq46mlqoLmNQzTR1z8oqUA,jj-K19oswZARMwCQK-b37A,3,2,1.5,2,Hide review & alert moderator
qKEAm9llhetmhDx5lvJsvw,ilf7UPi_14f-rDsbtlDZvw,pAu8UuWTLTLai61TW8-tZw,5,2,1.495,2,Hide review & alert moderator
#NAME?,CBCdt-bHZkV5nP1Z2-UOIg,L-uPZxooP_ziXCtRrWi8Pw,5,1,0.5,0,No action
83qNp4qKPg66XGacak74JA,W50T5WVx04EcAaE8GD3RyQ,PlcCjELzSI3SqX7mPF5cCw,5,2,1.5,2,Hide review & alert moderator
DtF-LmAQH59qBVG3FDOo5A,jgYtI5zHyIiztN1K-qwWMg,0K634ehk41ZRc4kj3NTAEQ,5,1,0.5,0,No action
LMtStwia-JprPS55yGAkfA,yJ8A_iGJO1aqXr9HY2QhjA,0UZ31UTcOLRKuqPqPe-VBA,3,1,0.5,0,No action
OzOK548AuHvx7lh_WhMBvA,qQb4pg5uqvjMOfGPWbIkeQ,xcOncADGPr9eki8OU5Ln7g,3,0,0.0,0,No action
_DweoJoD2o_ehRE0aI1Zqg,RgqU8dg9zaSSkwAlyB5Isw,GH6IPda304wJRxSRg9Ko3g,3,1,0.5,0,No action
nppk9y63SWo7B8SjOJSVYg,palND-kF1qpMLhkcgAnSxA,kUvJiI7teJ--m5i1ReG58w,5,1,0.5,0,No action
ZjUli4D6mg-W63jPl0T94w,QfdqvcKtLBr15pMggtAjHg,mQfT3JYu18HN22DVylcE7A,4,1,0.5,0,No action
UWcz0Mga9BeuLUpCRl57Dg,vtIWOPkTv3-Csv789oURgQ,HUR7B6X_f_V_50w4pfoyyQ,5,1,0.5,0,No action
19IYHrFMlfsgxnqY-67eyw,#NAME?,fHX1t2iDrhBAiq5wkc4tRQ,2,1,0.5,0,No action
qVeVAEkmnCa_LTkJuj7sxg,FAxy_JuEOhhZl3C10LMY1A,Xr2Qe7Se0WyH68nOxSn5aw,4,0,0.0,0,No action
tjopNJVCRg6xlKXn9YapbQ,I-P1v7sRjDLEfVOndp01kA,60SySAM54mgQiuDUMdD-Xg,1,2,1.5,2,Hide review & alert moderator
DAr6DTz1A0yjBNWA0w-DUQ,yhIPCe1_YnokKDCzyPIVgA,sCv1wUWJhFmQEMw3A4lwXQ,5,1,0.5,0,No action
h_y-oqC4xEECVeB09nQ8ZQ,sfKMl7ERKuwxIh3HLXUg-Q,1NZLxU5WvB5roPFzneAlLw,1,1,0.5,0,No action
5-WNi6j3KINGVL4YFH-PdQ,srNoX3QBtg4Rxa746JoWTA,K2-uKeetXsz4IKqXodMLfg,5,2,1.5,2,Hide review & alert moderator
D4M8NVsb9TiNS9ClpfJUbQ,a58D196J4BxujUnO2-7_bA,Tt6DYs0TyERWHWW5xiRL_A,5,1,0.5,0,No action
KktC3mdBbE8HtZXIEZ2FBQ,QGzRZoWOM1PN6oIYFDnfgA,v6lMcqsBUT02TdO9ntvDpg,5,1,0.5,0,No action
dTeEHfg60Uq3pY6-DM4DOw,fL35GHzclQauHyVr0sjREQ,TeKAYmn3M_7_BYljXXZG2g,4,1,0.5,0,No action
7mAyMeYAtTYEVS7gzF7I8w,yPPFHBcY1XQwpZbkSA8A7w,yktWUtKBja_Lzk3wwR6RFA,5,1,0.5,0,No action
xzl_CFa1H2MUHPdgTmfFVg,0mqHhdKEdak_A1FBhFNXqA,qrIObcWKK3jeC3zfmR54kg,1,1,0.5,0,No action
dgK1nxfTdrJpAnM2wJqkzg,2QkokcNKpgUG-Suif3JKJg,EAMPV2fgs9cU21MXOgv3Ig,5,1,0.5,0,No action
wMbqc5LsxpwxzSk8FOyjPw,a91mmq66xnFouKJ1KnuFQw,b9oQ3GnRPyBST8J0OMGuoA,4,0,0.0,0,No action
JOLih1cf5UfTWWoKZHxW5Q,h3TnHCqFga0VgPO390PjKA,ewZlgc22xN5NNQ1H7U6Y7g,3,0,0.0,0,No action
nsJzvE3TpLZHEGth5hXuGw,3ijmwHWMCJ9hx4Du8U4rZQ,F8q_9PUl-Lwjj9xIRPArcg,5,1,0.5,0,No action
0OMgIKXCDZPYpiIl03jLPg,uUoOpU5nXAY2m1qjTynhNQ,q9WaFYhlOZCrfXJQTG5t_Q,5,3,1.995,2,Hide review & alert moderator
vXqzWtUvMz4wEphS79tjxQ,zYgSDyEHVcMLRL1LLms7IA,3oZcTGb_oDHGwZFiP-7kxQ,4,0,0.0,0,No action
nRxF1UJnmcbCfGe1CY1-Iw,RMX11FC48KZTYIeExtGUCw,RDX_MLThtKVPb22TvJh9rQ,2,1,0.5,0,No action
4qadlMctvNyvfWAf1_tKmg,lnP7h3slD1eM84GWuPys6w,5ambRqdTJt9vGwFzVI9HBw,4,0,0.0,0,No action
e-ZZ_oc1oSO9ELKkr7M5gQ,EfvXF2GNrGSEIZ4ODD29Vw,u9MKnG0PqI8N7ixSfrrTiw,4,0,0.0,0,No action
S_zstbgStZ6yU6qhn_GWzA,1np8m00IO1XCsW5N8Z_72A,5KG0A3WlC7K3DAXtrIFFjg,4,1,0.5,0,No action
AYd30ISCn2gvrQBQd0U9Cw,xYV1qRKVbWFXtRsCmxhpKQ,yn2gSwa1AnL2EQnVNSP5lg,1,3,2.0,1,Flag for manual review
ePsDMjw328q0KR2S6MtumQ,gg6KTSmKgevUB-IpGRub_Q,nP9zQBRNSxlnU8BsbqYI5A,1,1,0.5,0,No action
gKaBiixy1EcsGnnz3YO7BQ,bkv0EMVYiwWf6ULKbEdqRw,cN6aBxe2mQvrQlzk26LyRQ,5,1,0.5,0,No action
6gqUah1RAyCjW98ThwqvRw,pUhzaeZmNU6KvcdvyDy2dw,Xq9tkiHhyN_aBFswFeGLvA,2,1,0.5,0,No action
tiaIKw2BMHnbSwhlI9jLmQ,4dnDsoHuxUtzhaumxbpR5w,uKSX1n1RoAzGq4bV8GPHVg,1,1,0.5,0,No action
GcVfGuJ1zZQlPTmj-5gyOQ,kG8jkVFgOAOq6Ht6RvAjEQ,K13dEvg4uimGQ1OcE5vGZA,4,1,0.5,0,No action
nlB090D4ZRD8fkyNoDHlYQ,3dgVexCoDRym3uXunL2FiA,Z_KjmNp3sMwodUBTSgFZGw,4,0,0.0,0,No action
CQ-RmoxbBxJlYHAzvHEdag,yy9fTfze8azIJsvWKvHefQ,hwafU4w-IYkIRZa_9LTupg,5,1,0.5,0,No action
89QxnDv0C_cYg1LHAlagSA,Hi-L1qQ1P484O59kY0tXUA,bzDs0u8I-z231QVdIQWkrA,4,1,0.5,0,No action
OM316QwpfG0JE8eK7ypCPA,83jzZLFAfrCUwZghWgcz4g,LCnxDGs7sx3IhxcW2wisZw,5,2,1.5,2,Hide review & alert moderator
9fD7HuYRbw52Ps48PPE1Zw,xdl61MWMguYRSunH8CniQw,AqbgC7Gul5Es1rRzGNLDFA,4,0,0.0,0,No action
89Dl0H39asZxC7RZRp8oYg,4xaFdZzy5lIR_dTlC5muBA,XkNQVTkCEzBrq7OlRHI11Q,5,1,0.5,0,No action
u9aMNOK1_eVF8PL_CpVSrg,fPHLPrymsyb6WSFFKoMrTQ,6oRAC4uyJCsJl1X0WZpVSA,5,1,0.5,0,No action
5WeIPwwwBQvJCdbfRw0nvA,xz92YNlTic68plJd721tmg,O-ylVyHn6e6kaoJO-jHj-w,5,1,0.5,0,No action
7FrG3kWOaZviZeKbb7-_uA,c4Ic9brP8hle_qMjbeejFg,b5cEoKR8iQliq-yT2_O0LQ,5,2,1.5,2,Hide review & alert moderator
xbxfIfsBma_mHRBJPc5x4w,7s9BkBonSqGHdVkpC_qdbw,WrMPN5glZGrbI3rvVtxJFw,4,0,0.0,0,No action
VNOnenQK4vvTouCUTUvTPQ,jYH7XmtmpTTBUQ315NR9gQ,Pg8OPh1D2ws0xO-I-8ppoA,4,1,0.5,0,No action
Xw4LIQeqqGaX2oAFid5UDw,m2T71nxPgzrmXi-cKE3U2w,NWtC07BxIqQp76kugbvynA,2,0,0.005,0,No action
GY3-YPoPaidUbBx2cafDHg,0OQN3ie9_Wk_AIQBOBRXRA,OVZaWBKy7VBT_ikOrDt6dw,4,0,0.0,0,No action
jcaKt8dBjhcLoYuSL78Vnw,P_LzcrlVXFdgBq_24UnlUw,B_Ea839qdvPWa07YnpeIrg,4,1,0.5,0,No action
SAWuelaJRjm3IeTknIhw2g,b2DKC4kC8-QeSeGZ_MF3XQ,9r5YLKGTdQz_Q29cBifePQ,3,1,0.5,0,No action
KyPBZKyR-6y2fBVj_L7zeQ,DtTuVmtooVyMnGhwPrzLww,Fs9fs_vX4PppqJvEkfr0BQ,4,0,0.0,0,No action
dbPow-0tEsv4wAVRhZzvcg,oGR0GPIbYOitJaa-VsvaFQ,I4bSn5gXsHuSPu7L-d_8nQ,4,0,0.0,0,No action
fnEQ5thaDNloZHlvcyTYVA,Hac8HebtWiR0H2WmPg9AOg,1QxI2IP3XfndDAY8nyZVPg,2,1,0.5,0,No action
psSPL5mstfnkLEMtYDsBjQ,KLekdmo4FdNnP0huUhzZNw,QxEUzbLfCTXF6gHWJegWgw,5,1,0.5,0,No action
TM0OXCu8Yk6H-Rb0BU0ERg,gW-ukHucTfVCnFCKKxPJzw,#NAME?,3,0,0.0,0,No action
HbZ06PXeK8WXk8i1tmeP-w,W9n_ZyVCXD0HfPqn6qriOw,#NAME?,5,1,0.5,0,No action
Dn5byea4jaUd7NeDqwUB0g,kacOkLRg_lcNA_wPE4bb1Q,lhRUPA28pRIN1MnllN-o9g,5,2,1.5,2,Hide review & alert moderator
aBKjXYHHHefnDTozws3Hgg,#NAME?,TOy2PLtojYMCaVzHsEzyhw,4,0,0.0,0,No action
oGU0nYP_wzyffWt7HsZ68g,bH40h15ScLYilmXssXtf3A,sbsFamEj5wDxNAjUKrMcSw,3,1,0.5,0,No action
35n-hs46cAWW_URVD2_KHg,fkZ_t7co7VxO2jPI9bD5bg,#NAME?,3,0,0.0,0,No action
fNoaiKImX1T9gF6nTwwhAg,TIDCANcQQbwkiEIdlbNImQ,#NAME?,3,1,0.5,0,No action
kwxmuNqc5EcaErD2zYpoKw,6VZNGc2h2Bn-uyuEXgOt5g,B8ujMtvvpHyEQ2r_QlAT2w,5,1,0.5,0,No action
R8xfp6Qh6KBiA72587BHnw,SMezBhXVe7op2XaMVlju6g,7_zL7NX_rDFwhbLp98PwZg,1,1,0.5,0,No action
2dYKKklxdbh0VPqhrDo5MQ,k6ZQA3DJ2EfZJMmadBlWNw,Jsrc6etsr4hM4OaVuGUyTg,3,1,0.5,0,No action
gMkEhaScV0fPNRVlTjLE6Q,n9Zg0jlOGtxfIrvoPm6Hhw,#NAME?,3,0,0.0,0,No action
h8JqWxCUbbzhAqph6ONjGw,qKvbgG-Z2REd7Sa68Iz-2Q,rV3lt01Gv1g5dkyNIWpaOw,5,2,1.5,2,Hide review & alert moderator
LNng63r57T0ZoNM1C1lk3A,xFG4Ca2HHmbxDTkMlmHnjQ,uR2aNW75R4oYs9w7aw-_kQ,4,1,0.5,0,No action
cj-4AH3vTOdcDk5b235P3w,0VaL50rT2zkSk3pK3cTlCA,-4A5xmN21zi_TXnUESauUQ,5,1,0.5,0,No action
A1F5KxzbzTwLKsocnPPQWA,BQnVtjs1WubXUxdAMozFvg,7_zL7NX_rDFwhbLp98PwZg,4,1,0.5,0,No action
kaILIsWvCFZkL1KyxjzEsA,am9yAm4Ph7yk81sFkHlxig,ilJiRYZgxjrEu2iexKu-pQ,3,0,0.0,0,No action
6oc20fsRY7DSLf6MQJQ1cw,sPDwsdNa22Y-52cbjiTyig,GAPqG0WNBBidKeZTMpEZ-w,3,0,0.0,0,No action
5W6SHMUmZ7yyfH_NtfYavg,Qj5EvKLNsjBycqHnJbtNCw,r8CwFUEQtL8gAT9KHnNhuw,1,2,1.5,2,Hide review & alert moderator
5Z4wtumpdtUtClMC0z3Now,Kc6eyirhmOH8vXBljMXDCg,#NAME?,1,1,0.5,0,No action
QCFp5HqL3dMiISKikhY8Ew,aAOosIA2598fl8v2mcWoWg,FQudBiBiz9bGQLF_kK8UCg,4,1,0.5,0,No action
9BdHbRhfkb_JL9y20u-0Ow,_uWc9mBsSXz1gQw3rf-1fg,ujLZmyy11g1JHCQTxRA3Dw,5,2,1.5,2,Hide review & alert moderator
fcyY0E-AObt-4m5zeFLSqw,HqTe6A9GTLiaaBdDid0OFQ,FA_PQwYxwrJTsxZFpMmshw,5,1,0.5,0,No action
qN922EcB3wEISGuU9KHl0A,#NAME?,nmj5yK9dZ2atlM9RYDCRHw,2,0,0.0,0,No action
mHtVn0-P1L-lbmxj9tHSiw,iwWBF3nKoRMoy1sbkLJwvg,9oDcnuvKphBrHB3yrMbJfA,5,1,0.5,0,No action
rKrUaXv6i48mK9hd-7UL7A,JG4hYCxStBSWCKzEeAsnRg,LY4WyxiRnmQTpo-9tGXetA,5,2,1.5,2,Hide review & alert moderator
ygaiWeJbyhUnu2Sp6PLlyg,PXlvgzU25CBGA0JHzzpmOQ,DGtOkc0KNTyK8rDkmsPNYw,4,0,0.0,0,No action
u0ig6j15LLcvHsw2XLWo5w,brJQSZx83UHyo3xR4VyX6A,OMXAkiWyKz0AM6PwwuP38Q,1,1,0.5,0,No action
OCVxstcjTf3KeQdWrgQ7cw,Z6Kz5DOd0-W3t_FoQIELAg,TdNIQQcfslKjkey4-yAlKg,4,1,0.5,0,No action
xJcCUTWuvqzUOk3qd1moNg,C5hDZleIfHtcXS9p4ZYBuA,lk-6NXfpSgvNw7zm0xtUVw,2,1,0.5,0,No action
Yvnpd-7uOuQaIOnfvp-t8Q,gGNAr-cmCQUgA9B0QjVqAg,R8VwdLyvsp9iybNqRvm94g,4,0,0.0,0,No action
WQsr-cylIfzNixGY51er1A,z06IHGXI_ofBc2DkAbCgnA,YKOvlBNkF4KpUP9q7x862w,5,1,0.5,0,No action
3Fw8s1Z0xeTaJnkA6txC-A,CioHHb-1cON75GXnU8KwUg,Hlg5GDrdDtjeD8XGwH1eFw,5,2,1.5,2,Hide review & alert moderator
t0Zmf5HTUPgtNFgrbZ7AKg,nsWA8mR_Egp6HRqwCD3a3A,Gr-1-hmNUVw5y-RJ_coaFw,5,1,0.5,0,No action
AyOq_Eo9GGLsFKVfWhO3UQ,8RNm-Oft6BsUWsXIdiLAUg,rQ4z0EStSZE4acgkne6Hmg,4,0,0.0,0,No action
QimuPOgwgY52ciZBazV1Gg,vF4B6eFdoDmyV_l7MLHMzw,JUlwoai_WikznIEQ7XCENA,3,0,0.0,0,No action
TICHOHCp6YN0zTACIVWRlA,nc3cqVN0UuB3m50-CcMftw,7cP7WFmWiTVh-raIL3N_Vw,4,0,0.0,0,No action
VLoai3EuA8J9TJB0wSk9lQ,M9HJ0uOqHDEd9xc5LVmfdw,6uHpB60vbJ6Qq8cw-zUx-w,3,1,0.5,0,No action
ABqCudcqDJDOC3ALJGHmnQ,L7e0wSn90wfuETETNXdU2A,e9nN4XxjdHj4qtKCOPq_vg,1,2,1.5,2,Hide review & alert moderator
b3Wt5uMkZsk1bgr4g3sJMA,H_JsAwjiGEOr_RlZmwfNsA,35uDzLpJlbSztgkJLtg1kw,3,0,0.0,0,No action
MIfoKUSvAmzVCjyaQz0DwA,8DPNGCkUS0w28RDXtJ8bGQ,W4pNRWFWi6U2P8265s0IPw,5,1,0.5,0,No action
vs5JFF5BpvTuxh8_23sysQ,B5UBCB7rtRtRHkIb_rvNIA,Xth3AXjbQVpvsUBNSFcxtA,5,3,2.0,1,Flag for manual review
6ZVT6Fv7OYWuvUwZTy9Evg,uj-70y8y-eDCbDX67TK7yQ,DmkTDze8ruJr6o2f5GAvJA,4,0,0.0,0,No action
C4oKH7gICW21NokUa4Tfuw,ugoqDrn6cPPD63Pt_CLi8A,DbI6ezKctN4Z5SV7LvG4Sg,5,2,1.5,2,Hide review & alert moderator
bAICGZsmA9WvZlLQIdr65g,xXddQy6m2cLcz9tfQu5fyA,EOCQ5E0lakUyBvUH0L9--g,3,0,0.0,0,No action
chxUSqN3W33h0iLg-GMd7g,DFQ95g3s1oi-VcDZEO2TOA,-4A5xmN21zi_TXnUESauUQ,4,0,0.0,0,No action
vobgySm0oMWQJTSt5kHt6g,zigHnwA0FSGPGUE59lLFzA,t54zAs7IftAVb9SKcCRotw,5,1,0.5,0,No action
